unix_time,step,cum_rate_s_per_step,flag
1783609143,100,1.200009093284607,
1783609263,200,1.2000059080123902,
1783609383,400,0.9000036543607712,
1783609503,500,0.960003438949585,
1783609623,700,0.8571457157816206,
1783609743,800,0.9000028997659684,
1783609863,900,0.9333361999193828,
1783609983,1100,0.8727298519828103,
1783610103,1200,0.90000257452329,
1783610223,1400,0.8571452680655888,
1783610343,1500,0.8800024201075236,
1783610463,1700,0.8470611176771277,
1783610583,1800,0.8666689982679155,
1783610703,2000,0.8400022339820862,
1783610823,2100,0.8571451175780523,
1783610943,2200,0.8727295515754007,
1783611063,2400,0.8500022233525912,
1783611183,2500,0.8640022419929504,
1783611303,2700,0.8444466232370447,
1783611423,2800,0.8571450401203973,
1783611543,3000,0.840002141157786,
1783611663,3100,0.8516150547612098,
1783611783,3200,0.862502165660262,
1783611903,3400,0.8470609358478995,
1783612023,3500,0.8571449874469212,
1783612143,3700,0.8432453438398,
1783612263,3800,0.8526336927162973,
1783612383,4000,0.8400020941495895,
1783612503,4100,0.8487826043803517,
1783612623,4200,0.8571449874696278,
1783612743,4400,0.8454566445133903,
1783612863,4500,0.8533354418012831,
1783612983,4700,0.8425552675571848,
1783613103,4800,0.8500020915269851,
1783613223,5000,0.8400020656108856,
1783613343,5100,0.8470609041288787,
1783613463,5200,0.853848247069579,
1783613583,5400,0.8444465140943174,
1783613703,5500,0.8509111671447754,
1783613823,5700,0.8421073113408005,
1783613943,5800,0.8482779177303972,
1783614063,6000,0.8400020361741384,
1783614183,6100,0.8459036875552819,
1783614303,6200,0.8516149706225241,
1783614423,6400,0.8437520575523376,
1783614543,6500,0.8492328337889451,
1783614663,6700,0.8417930910124708,
1783614783,6800,0.8470608764185625,
1783614903,7000,0.840002032314028,
1783615023,7100,0.8450724658495943,
1783615143,7200,0.8500020536780357,
1783615263,7400,0.8432452802722519,
1783615383,7500,0.8480020504633585,
1783615503,7700,0.8415604692929751,
1783615623,7800,0.8461558789167649,
1783615743,8000,0.8400020147264003,
1783615863,8100,0.8444464747994035,
1783615983,8200,0.8487825241612225,
1783616103,8400,0.8428591652711233,
1783616223,8500,0.8470608548276565,
1783616343,8700,0.8413813252558653,
1783616463,8800,0.8454565677859567,
1783616583,9000,0.8400020140277015,
1783616703,9100,0.8439580737365471,
1783616823,9200,0.8478281209002371,
1783616943,9400,0.8425552112244545,
1783617063,9500,0.846317819745917,
1783617183,9700,0.8412391289730662,
1783617303,9800,0.844899980219043,
1783617423,10000,0.8400020082950592,
1783617543,10100,0.8435663791930321,
1783617663,10200,0.8470608552063212,
1783617783,10400,0.8423097137992198,
1783617903,10500,0.8457163209006899,
1783618023,10700,0.8411235258735229,
1783618143,10800,0.8444464823272493,
1783618263,11000,0.840002030134201,
1783618383,11100,0.8432452812710324,
1783618503,11200,0.8464306178050381,
1783618623,11400,0.8421072997963219,
1783618743,11500,0.8452194346344989,
1783618863,11700,0.841027673594972,
1783618983,11800,0.8440698347253315,
1783619103,12000,0.8400020282268524,
1783619223,12100,0.8429772384304646,
1783619343,12200,0.8459036790347491,
1783619463,12400,0.841937516985401,
1783619583,12500,0.8448020421028137,
1783619703,12700,0.8409469143048984,
1783619823,12800,0.8437520380318165,
1783619943,13000,0.8400020315463727,
1783620063,13100,0.842750128371115,
1783620183,13300,0.8390997730341173,
1783620303,13400,0.841793077365676,
1783620423,13500,0.8444464806450738,
1783620543,13700,0.8408779383749857,
1783620663,13800,0.8434802933533987,
1783620783,14000,0.8400020261662346,
1783620903,14100,0.8425552235934751,
1783621023,14300,0.8391628624342539,
1783621143,14400,0.8416686963703898,
1783621263,14500,0.8441399665536552,
1783621383,14700,0.8408183533318189,
1783621503,14800,0.8432452753427866,
1783621623,15000,0.8400020277023316,
1783621743,15100,0.8423861420075625,
1783621863,15300,0.8392177171488993,
1783621983,15400,0.841560482065399,
1783622103,15500,0.8438730128349796,
1783622223,15700,0.8407663682160104,
1783622343,15800,0.8430400161803523,
1783622463,16000,0.8400020372122526,
1783622583,16100,0.8422380671441925,
1783622703,16300,0.8392658433884931,
1783622823,16400,0.841465459233377,
1783622943,16500,0.8436384127212293,
1783623063,16700,0.840720605550412,
1783623183,16800,0.8428591951160204,
1783623303,17000,0.8400020458277534,
1783623423,17100,0.8421073163880243,
1783623543,17300,0.8393084066451629,
1783623663,17400,0.8413813641701622,
1783623783,17500,0.8434306310381208,
1783623903,17700,0.8406800198150893,
1783624023,17800,0.8426986867658208,
1783624143,18000,0.8400020501878527,
1783624263,18100,0.8419910058395639,
1783624383,18300,0.8393463130205707,
1783624503,18400,0.841306403901266,
1783624623,18500,0.8432453070717889,
1783624743,18700,0.8406437685910393,
1783624863,18800,0.8425552531125697,
1783624983,19000,0.8400020581421099,
1783625103,19100,0.8418868830690833,
1783625223,19300,0.8393802983155523,
1783625343,19400,0.8412391774801864,
1783625463,19600,0.8387775705176956,
1783625583,19700,0.8406112012766339,
1783625703,19800,0.842426310946243,
