unix_time,step,cum_rate_s_per_step,flag
1783659953,400,0.30000326633453367,
1783660073,900,0.26666842646068994,
1783660193,1400,0.2571442876543317,
1783660313,1900,0.25263279613695644,
1783660433,2400,0.25000107447306313,
1783660553,2900,0.24827683925628663,
1783660673,3400,0.24705975448384004,
1783660793,3900,0.24615473967332108,
1783660913,4400,0.24545540712096475,
1783661033,4900,0.2448988008985714,
1783661153,5400,0.24444527361128066,
1783661273,5900,0.24406859737331585,
1783661393,6400,0.24375078603625297,
1783661513,6900,0.24347904067108597,
1783661633,7400,0.24324401320637884,
1783661753,7900,0.24303873478611812,
1783661873,8400,0.24285789441494715,
1783661993,8900,0.24269737932119476,
1783662113,9400,0.24255393160150407,
1783662233,9900,0.24242497641630847,
1783662353,10400,0.24230841801716732,
1783662473,10900,0.24220255081806707,
1783662593,11300,0.24424850229668407,
1783662713,11900,0.24201750807401512,
1783662833,12300,0.24390314042083616,
1783662953,12800,0.2437506991624832,
1783663073,13300,0.24360971656957067,
1783663193,13800,0.24347895038300665,
1783663313,14300,0.24335732911850189,
1783663433,14800,0.24324392391217722,
1783663553,15300,0.2431379349558961,
1783663673,15800,0.2430386521242842,
1783663793,16300,0.24294546067349018,
1783663913,16800,0.24285781707082477,
1783664033,17300,0.242775240991846,
1783664153,17800,0.24269730246468876,
1783664273,18300,0.24262362120581454,
1783664393,18800,0.24255386342393592,
1783664513,19300,0.24248771810778683,
1783664633,19800,0.2424249133437571,
1783664753,20300,0.24236520702615746,
1783664873,20800,0.24230836590895286,
1783664993,21300,0.2422541968811286,
1783665113,21800,0.2422025108556135,
1783665233,22300,0.24215314140234293,
1783665353,22800,0.24210593914776518,
1783665473,23300,0.2420607604693957,
1783665593,23800,0.24201748112670513,
1783665713,24300,0.24197598714396787,
1783665833,24800,0.24193616152771058,
1783665953,25300,0.24189791059305546,
1783666073,25800,0.24186114367588546,
1783666193,26300,0.24182577357092738,
1783666313,26800,0.241791722872364,
1783666433,27300,0.24175892025559814,
1783666553,27800,0.24172729888408304,
1783666673,28300,0.2416967932748289,
1783666793,28800,0.241667346921232,
1783666913,29300,0.2416389063600794,
1783667033,29800,0.24161141785999274,
1783667153,30200,0.24238478670057081,
1783667273,30800,0.241559122011259,
1783667393,31200,0.2423083746051177,
1783667513,31700,0.24227197565866945,
1783667633,32200,0.2422367074770957,
1783667753,32700,0.24220251716969574,
1783667873,33200,0.24216935601579137,
1783667993,33700,0.24213718356293812,
1783668113,34200,0.24210595027047987,
1783668233,34700,0.24207561552009252,
1783668353,35200,0.24204614236950875,
1783668473,35700,0.2420174950311164,
1783668593,36200,0.2419896389963877,
1783668713,36700,0.24196254186474336,
1783668833,37200,0.24193617218284197,
1783668953,37700,0.24191050314460572,
1783669073,38200,0.24188550638902873,
1783669193,38700,0.24186115442936426,
1783669313,39200,0.2418374263267128,
1783669433,39700,0.2418142939995158,
1783669553,40200,0.2417917368127339,
1783669673,40700,0.2417697338507275,
1783669793,41200,0.24174826554881718,
1783669913,41700,0.24172731228583721,
1783670033,42200,0.24170685424623897,
1783670153,42700,0.2416868752115504,
1783670273,43200,0.2416673593112716,
1783670393,43700,0.24164829004820207,
1783670513,44200,0.24162965311723597,
1783670633,44700,0.2416114330185073,
1783670753,45200,0.24159361470589596,
1783670873,45700,0.24157618629593297,
1783670993,46200,0.2415591353874702,
1783671113,46700,0.24154245014108988,
1783671233,47100,0.24203891145702128,
1783671353,47700,0.24151012753540615,
1783671473,48100,0.24199653763285298,
1783671593,48600,0.24197600338194106,
1783671713,49100,0.2419558874944077,
1783671833,49600,0.24193617795263567,
1783671953,50100,0.24191686127714054,
1783672073,50600,0.24189792643422667,
1783672193,51100,0.2418793637411935,
1783672313,51600,0.24186115988927295,
1783672433,52100,0.24184330560881895,
1783672553,52600,0.24182579011971506,
1783672673,53100,0.24180860450712302,
1783672793,53600,0.2417917399442018,
1783672913,54100,0.24177518722530655,
1783673033,54600,0.24175893716759733,
1783673153,55100,0.24174298263937505,
1783673273,55600,0.2417273143812907,
1783673393,56100,0.24171192607352654,
1783673513,56600,0.24169680998519116,
1783673633,57100,0.2416819582344563,
1783673753,57600,0.24166736485229598,
1783673873,58100,0.2416530221054353,
1783673993,58600,0.24163892579160046,
1783674113,59100,0.24162507053962617,
1783674233,59600,0.24161144583817296,
1783674353,60100,0.2415980460996834,
1783674473,60600,0.24158486722719552,
1783674593,61100,0.24157190497690254,
1783674713,61600,0.24155915251799992,
1783674833,62100,0.2415466048905623,
1783674953,62600,0.2415342572131477,
1783675073,63000,0.24190547468170287,
1783675193,63600,0.24151014626401027,
1783675313,64000,0.24187571340426803,
1783675433,64500,0.24186117797674134,
1783675553,65000,0.24184686719087453,
1783675673,65500,0.2418327747992887,
1783675793,66000,0.2418188959721363,
1783675913,66500,0.2418052266630015,
1783676033,67000,0.24179176034856198,
