unix_time,step,cum_rate_s_per_step,flag
1783609153,100,1.2000113320350647,
1783609273,200,1.2000070011615753,
1783609393,400,0.9000045478343963,
1783609513,500,0.9600043153762817,
1783609633,700,0.8571463240895952,
1783609753,800,0.9000033527612686,
1783609873,900,0.933336611588796,
1783609993,1100,0.8727302197976546,
1783610113,1200,0.9000029240051906,
1783610233,1400,0.8571455866949899,
1783610353,1500,0.8800027462641398,
1783610473,1700,0.847061436737285,
1783610593,1800,0.8666693133778042,
1783610713,1900,0.8842131888239008,
1783610833,2100,0.8571454151471456,
1783610953,2200,0.8727298600023443,
1783611073,2400,0.8500025125344595,
1783611193,2500,0.864002539730072,
1783611313,2700,0.8444469126065572,
1783611433,2800,0.8571453527893339,
1783611553,2900,0.8689680533573545,
1783611673,3100,0.8516153714733739,
1783611793,3200,0.8625024998933077,
1783611913,3400,0.8470612779785605,
1783612033,3500,0.857145334652492,
1783612153,3700,0.8432456758859995,
1783612273,3800,0.8526340489011062,
1783612393,4000,0.8400024244189263,
1783612513,4100,0.8487829288040719,
1783612633,4200,0.8571453209150405,
1783612753,4400,0.8454569679498672,
1783612873,4500,0.8533357895215352,
1783612993,4700,0.8425556149888546,
1783613113,4800,0.8500024306277434,
1783613233,5000,0.8400023882389068,
1783613353,5100,0.8470612251057344,
1783613473,5200,0.8538485707228001,
1783613593,5400,0.8444468323389689,
1783613713,5500,0.850911496812647,
1783613833,5700,0.842107637932426,
1783613953,5800,0.8482782481045559,
1783614073,6000,0.8400023568868638,
1783614193,6100,0.8459040067625827,
1783614313,6200,0.8516152832584997,
1783614433,6400,0.8437523525208235,
1783614553,6500,0.8492331333527198,
1783614673,6700,0.8417933797124606,
1783614793,6800,0.8470611622053034,
1783614913,7000,0.8400023194040571,
1783615033,7100,0.8450727618580133,
1783615153,7200,0.850002353489399,
1783615273,7400,0.843245580615224,
1783615393,7500,0.8480023499170939,
1783615513,7700,0.8415607769148691,
1783615633,7800,0.8461561890137501,
1783615753,8000,0.8400023373663426,
1783615873,8100,0.8444467944863402,
1783615993,8200,0.8487828530916354,
1783616113,8400,0.842859490059671,
1783616233,8500,0.8470611939991222,
1783616353,8700,0.8413816638102477,
1783616473,8800,0.8454569043896415,
1783616593,9000,0.8400023481580946,
1783616713,9100,0.8439584050859724,
1783616833,9200,0.8478284585735072,
1783616953,9400,0.8425555447314648,
1783617073,9500,0.8463181476342051,
1783617193,9700,0.8412394666917545,
1783617313,9800,0.844900322349704,
1783617433,10000,0.8400023469448089,
1783617553,10100,0.8435667099575005,
1783617673,10200,0.8470611880573572,
1783617793,10400,0.8423100421978877,
1783617913,10500,0.8457166490100679,
1783618033,10700,0.8411238444631345,
1783618153,10800,0.8444468004835977,
1783618273,11000,0.8400023446299812,
1783618393,11100,0.8432455961124317,
1783618513,11200,0.8464309325814248,
1783618633,11400,0.8421076143833629,
1783618753,11500,0.8452197512336399,
1783618873,11700,0.841027988511273,
1783618993,11800,0.8440701548527864,
1783619113,12000,0.8400023466149966,
1783619233,12100,0.8429775607290346,
1783619353,12200,0.8459040008998308,
1783619473,12400,0.8419378351780676,
1783619593,12500,0.844802358379364,
1783619713,12700,0.8409472266332371,
1783619833,12800,0.8437523534707725,
1783619953,13000,0.8400023426459385,
1783620073,13100,0.8427504421554449,
1783620193,13200,0.8454569029627425,
1783620313,13400,0.8417933913842955,
1783620433,13500,0.844446795463562,
1783620553,13700,0.8408782523043834,
1783620673,13800,0.843480609309846,
1783620793,14000,0.8400023367234639,
1783620913,14100,0.8425555358710863,
1783621033,14200,0.8450727756762169,
1783621153,14400,0.8416690098411507,
1783621273,14500,0.8441402889942301,
1783621393,14700,0.8408186737047572,
1783621513,14800,0.8432455967245875,
1783621633,15000,0.8400023430029551,
1783621753,15100,0.8423864522359229,
1783621873,15200,0.8447391938692645,
1783621993,15400,0.8415607824108817,
1783622113,15500,0.8438733141191544,
1783622233,15700,0.8407666698382918,
1783622353,15800,0.843040318956858,
1783622473,16000,0.8400023354589939,
1783622593,16100,0.8422383651229906,
1783622713,16200,0.8444467907628895,
1783622833,16400,0.8414657525463802,
1783622953,16500,0.8436387050802058,
1783623073,16700,0.840720897477544,
1783623193,16800,0.8428594852487247,
1783623313,17000,0.8400023322806639,
1783623433,17100,0.8421075982517666,
1783623553,17300,0.8393086868352284,
1783623673,17400,0.8413816464084318,
1783623793,17500,0.8434309136390686,
1783623913,17700,0.8406803035870783,
1783624033,17800,0.8426989749576269,
1783624153,18000,0.8400023396677441,
1783624273,18100,0.8419912948002473,
1783624393,18300,0.8393466032398204,
1783624513,18400,0.8413066981279331,
1783624633,18500,0.8432455976975931,
1783624753,18700,0.8406440577787512,
1783624873,18800,0.8425555450231471,
1783624993,19000,0.8400023457753031,
1783625113,19100,0.8418871726165892,
1783625233,19300,0.8393805887538535,
1783625353,19400,0.8412394677240824,
1783625473,19500,0.8430792816113203,
1783625593,19700,0.8406114883229212,
1783625713,19800,0.842426598035928,
