unix_time,step,cum_rate_s_per_step,flag
1783643189,100,1.2000094294548034,
1783643309,200,1.2000061571598053,
1783643429,400,0.9000036823749542,
1783643549,500,0.9600034646987915,
1783643669,700,0.857145710332053,
1783643789,800,0.9000028443336486,
1783643909,900,0.933336156739129,
1783644029,1100,0.8727298563176935,
1783644149,1200,0.9000025707483291,
1783644269,1400,0.857145255293165,
1783644389,1500,0.8800024398167928,
1783644509,1700,0.8470611458666184,
1783644629,1800,0.8666690585348341,
1783644749,1900,0.8842129435037311,
1783644869,2100,0.8571451757067726,
1783644989,2200,0.8727296085791154,
1783645109,2400,0.8500022574265798,
1783645229,2500,0.8640022921562195,
1783645349,2600,0.8769253867406112,
1783645469,2800,0.8571451036419188,
1783645589,2900,0.8689677921656904,
1783645709,3100,0.8516151265944204,
1783645829,3200,0.8625022494792938,
1783645949,3400,0.8470610272183138,
1783646069,3500,0.857145083631788,
1783646189,3600,0.8666689308484395,
1783646309,3800,0.8526338104825271,
1783646429,3900,0.8615407176506825,
1783646549,4100,0.8487827017249131,
1783646669,4200,0.8571450822693961,
1783646789,4400,0.8454567397724498,
1783646909,4500,0.8533355441623264,
1783647029,4600,0.8608717896109042,
1783647149,4800,0.8500021891792615,
1783647269,4900,0.8571450654827819,
1783647389,5100,0.8470610061346315,
1783647509,5200,0.8538483447294969,
1783647629,5400,0.8444465963487272,
1783647749,5500,0.8509112523252313,
1783647869,5600,0.8571450491888183,
1783647989,5800,0.8482780212369458,
1783648109,5900,0.854239461179507,
1783648229,6100,0.8459037804994427,
1783648349,6200,0.8516150521078417,
1783648469,6400,0.843752124644816,
1783648589,6500,0.8492329012797429,
1783648709,6600,0.8545475977117365,
1783648829,6800,0.8470609415629331,
1783648949,6900,0.8521760426396909,
1783649069,7100,0.8450725281742257,
1783649189,7200,0.85000211354759,
1783649309,7400,0.8432453310489655,
1783649429,7500,0.8480020986239115,
1783649549,7600,0.8526336834932629,
1783649669,7800,0.8461559328971765,
1783649789,7900,0.8506350043151952,
1783649909,8100,0.8444465235427574,
1783650029,8200,0.8487825737057663,
1783650149,8400,0.8428592246487027,
1783650269,8500,0.8470609151615816,
1783650389,8600,0.8511648851217225,
1783650509,8800,0.8454566196149046,
1783650629,8900,0.8494402790873238,
1783650749,9100,0.8439581043379647,
1783650869,9200,0.8478281579587771,
1783650989,9400,0.8425552454146933,
1783651109,9500,0.8463178454198336,
1783651229,9600,0.8500020689765613,
1783651349,9800,0.8449000132570461,
1783651469,9900,0.8484869096014235,
1783651589,10100,0.8435664086294646,
1783651709,10200,0.8470608862241109,
1783651829,10300,0.850487507246073,
1783651949,10500,0.845716341200329,
1783652069,10600,0.8490586655094938,
1783652189,10800,0.844446504690029,
1783652309,10900,0.8477084984473132,
1783652429,11100,0.8432453047262656,
1783652549,11200,0.8464306394542966,
1783652669,11300,0.8495595972094916,
1783652789,11500,0.8452194611715234,
1783652909,11600,0.8482779355501306,
1783653029,11800,0.8440698558597242,
1783653149,11900,0.8470608900775428,
1783653269,12100,0.8429772605580732,
1783653389,12200,0.8459036966034623,
1783653509,12300,0.8487825569873902,
1783653629,12500,0.8448020623588562,
1783653749,12600,0.8476211172815353,
1783653869,12800,0.8437520614638925,
1783653989,12900,0.8465136984152387,
1783654109,13100,0.8427501504293835,
1783654229,13200,0.8454566071250222,
1783654349,13300,0.8481223665502735,
1783654469,13500,0.8444465019614609,
1783654589,13600,0.8470608846054357,
1783654709,13800,0.8434803086951159,
1783654829,13900,0.8460452173253615,
1783654949,14100,0.8425552463700585,
1783655069,14200,0.8450724873576366,
1783655189,14300,0.8475545179427086,
1783655309,14500,0.8441399924672883,
1783655429,14600,0.8465774076442196,
1783655549,14800,0.843245299651816,
1783655669,14900,0.8456396463413367,
1783655789,15100,0.8423861586494951,
1783655909,15200,0.8447388996889716,
1783656029,15300,0.8470608867071813,
1783656149,15500,0.8438730202490283,
1783656269,15600,0.8461559028197557,
1783656389,15800,0.8430400218541109,
1783656509,15900,0.8452850690577765,
1783656629,16100,0.8422380688619909,
1783656749,16200,0.8444464920185231,
1783656869,16300,0.8466278199915506,
1783656989,16500,0.8436384105537877,
1783657109,16600,0.845785182326673,
1783657229,16800,0.8428591881479536,
1783657349,16900,0.8449724647984702,
1783657469,17100,0.8421073066979123,
1783657589,17200,0.8441880952896074,
1783657709,17300,0.8462448264684291,
1783657829,17500,0.8434306165558951,
1783657949,17600,0.8454565953260118,
1783658069,17800,0.8426986749386519,
1783658189,17900,0.8446947943298511,
1783658309,18100,0.8419910049175031,
1783658429,18200,0.8439581041545658,
1783658549,18300,0.8459037054041044,
1783658669,18500,0.8432453024709546,
1783658789,18600,0.8451633551300213,
1783658909,18800,0.8425552522121592,
1783659029,18900,0.8444465081906193,
1783659149,19100,0.8418868743062643,
1783659269,19200,0.8437520616625747,
1783659389,19300,0.8455979199113006,
1783659509,19500,0.8430789824143434,
1783659629,19600,0.8449000216138606,
1783659749,19800,0.8424262998922907,
1783659869,19900,0.8442231648291775,
