unix_time,step,cum_rate_s_per_step,flag
1783614341,400,0.30000262379646303,
1783614461,900,0.2666681957244873,
1783614581,1400,0.2571440485545567,
1783614701,1900,0.25263260929208053,
1783614821,2400,0.25000092486540476,
1783614941,2900,0.2482767334477655,
1783615061,3400,0.24705965652185327,
1783615181,3900,0.24615463183476374,
1783615301,4400,0.24545529961586,
1783615421,4900,0.2448986962863377,
1783615541,5400,0.2444451673384066,
1783615661,5900,0.24406850459211965,
1783615781,6400,0.2437507049366832,
1783615901,7000,0.2400006823539734,
1783616021,7400,0.24324392611916001,
1783616141,8000,0.24000067088007926,
1783616261,8500,0.2400006645707523,
1783616381,9000,0.24000066918796964,
1783616501,9500,0.24000066533841585,
1783616621,10000,0.2400006612300873,
1783616741,10500,0.2400006549698966,
1783616861,11000,0.24000064871527932,
1783616981,11500,0.24000064364723536,
1783617101,12000,0.24000064261754353,
1783617221,12500,0.2400006386756897,
1783617341,13000,0.24000063512875483,
1783617461,13500,0.24000063684251574,
1783617581,14000,0.24000063327380589,
1783617701,14500,0.2400006319078906,
1783617821,15000,0.2400006311416626,
1783617941,15500,0.24000062947119435,
1783618061,16000,0.2400006267875433,
1783618181,16500,0.24000062501791752,
1783618301,17000,0.2400006253158345,
1783618421,17500,0.24000062405722483,
1783618541,18000,0.24000062280231052,
1783618661,18500,0.24000062227249144,
1783618781,19000,0.2400006225611034,
1783618901,19500,0.24000062089088636,
1783619021,20000,0.24000061900615693,
1783619141,20500,0.24000061649229468,
1783619261,21000,0.24000061596007574,
1783619381,21500,0.24000061761501224,
1783619501,22000,0.24000061630118977,
1783619621,22500,0.2400006153424581,
1783619741,23000,0.2400006149229796,
1783619861,23500,0.24000062833948338,
1783619981,24000,0.24000062888860701,
1783620101,24500,0.24000062881197248,
1783620221,25000,0.2400006292438507,
1783620341,25500,0.2400006282376308,
1783620461,26000,0.2400006295442581,
1783620581,26600,0.23909837016485688,
1783620701,27000,0.24000062838307135,
1783620821,27600,0.2391310614520225,
1783620941,28100,0.23914653505719005,
1783621061,28600,0.23916146419265052,
1783621181,29100,0.2391758821264575,
1783621301,29600,0.23918981405528816,
1783621421,30100,0.23920328286795126,
1783621541,30600,0.23921630927939821,
1783621661,31100,0.2392289185523987,
1783621781,31600,0.2392411278471162,
1783621901,32100,0.23925295788179676,
1783622021,32600,0.23926442455660346,
1783622141,33100,0.23927554511591748,
1783622261,33600,0.23928633448623476,
1783622381,34100,0.23929680813792165,
1783622501,34600,0.23930697998559544,
1783622621,35100,0.23931685979549702,
1783622741,35600,0.2393264621429229,
1783622861,36100,0.2393357996134877,
1783622981,36600,0.23934488159059827,
1783623101,37100,0.23935371858411722,
1783623221,37600,0.2393623211028728,
1783623341,38100,0.2393706986722671,
1783623461,38600,0.23937885835998415,
1783623581,39100,0.2393868091100317,
1783623701,39600,0.23939456007095297,
1783623821,40100,0.23940211692653096,
1783623941,40600,0.23940948769376783,
1783624061,41100,0.23941667937884364,
1783624181,41600,0.2394236978659263,
1783624301,42100,0.23943057216544616,
1783624421,42600,0.23943726253621456,
1783624541,43100,0.23944379786604242,
1783624661,43600,0.23945018294754378,
1783624781,44100,0.2394564236102461,
1783624901,44600,0.23946252501064352,
1783625021,45100,0.23946849119901129,
1783625141,45600,0.23947432556696105,
1783625261,46100,0.23948003503609117,
1783625381,46700,0.23897280364271406,
1783625501,47100,0.23949108835997854,
1783625621,47700,0.23899435214276585,
1783625741,48200,0.23900479059001717,
1783625861,48700,0.2390150146856445,
1783625981,49200,0.2390250319775527,
1783626101,49700,0.2390348478965836,
1783626221,50200,0.23904446750523084,
1783626341,50700,0.23905389820565368,
1783626461,51200,0.23906314320862293,
1783626581,51700,0.23907221050742056,
1783626701,52200,0.23908110357792442,
1783626821,52700,0.23908982724347197,
1783626941,53200,0.23909838728438643,
