unix_time,step,cum_rate_s_per_step,flag
1783626341,100,1.2000123262405396,
1783626461,200,1.2000081050395965,
1783626581,400,0.9000047105550766,
1783626701,500,0.9600043187141418,
1783626821,700,0.8571463353293283,
1783626941,800,0.9000033900141716,
1783627061,900,0.9333366232448154,
1783627181,1100,0.8727301998571916,
1783627301,1200,0.9000029184420903,
1783627421,1400,0.8571455453123366,
1783627541,1500,0.8800026682217916,
1783627661,1700,0.8470613402478835,
1783627781,1800,0.8666691692670186,
1783627901,1900,0.8842130437650179,
1783628021,2100,0.8571452556337629,
1783628141,2200,0.8727296902916648,
1783628261,2400,0.8500023316343626,
1783628381,2500,0.8640023495674133,
1783628501,2600,0.876925446161857,
1783628621,2800,0.8571451611178262,
1783628741,2900,0.8689678419047389,
1783628861,3100,0.8516151528973733,
1783628981,3200,0.862502273246646,
1783629101,3400,0.8470610369654262,
1783629221,3500,0.857145081111363,
1783629341,3600,0.8666689321729872,
1783629461,3800,0.8526338069689902,
1783629581,3900,0.8615407140438374,
1783629701,4100,0.8487826896876823,
1783629821,4200,0.8571450742085774,
1783629941,4400,0.8454567242210561,
1783630061,4500,0.8533355232874552,
1783630181,4600,0.8608717889889427,
1783630301,4800,0.850002217789491,
1783630421,4900,0.8571451012942256,
1783630541,5100,0.8470610371757956,
1783630661,5200,0.8538483766867564,
1783630781,5400,0.8444466335685165,
1783630901,5500,0.8509112890850414,
1783631021,5600,0.8571450720088822,
1783631141,5800,0.8482780445444172,
1783631261,5900,0.8542394760907707,
1783631381,6100,0.8459038014099246,
1783631501,6200,0.8516150761419727,
1783631621,6400,0.8437521471083165,
1783631741,6500,0.8492329210868249,
1783631861,6600,0.8545476182301839,
1783631981,6800,0.8470609621090047,
1783632101,6900,0.8521760650303053,
1783632221,7100,0.8450725580269183,
1783632341,7200,0.8500021532509062,
1783632461,7400,0.8432453733521539,
1783632581,7500,0.8480021375020345,
1783632701,7600,0.8526337260321567,
1783632821,7800,0.8461559727864387,
1783632941,7900,0.8506350401081616,
1783633061,8100,0.8444465573923088,
1783633181,8200,0.8487826136263406,
1783633301,8400,0.8428592509315127,
1783633421,8500,0.8470609394241781,
1783633541,8600,0.8511649178349695,
1783633661,8800,0.8454566588185051,
1783633781,8900,0.8494403255387638,
1783633901,9100,0.8439581516286829,
1783634021,9200,0.8478282029214113,
1783634141,9400,0.8425552912468606,
1783634261,9500,0.8463178958641855,
1783634381,9600,0.8500021139283975,
1783634501,9800,0.8449000593107574,
1783634621,9900,0.8484869562255012,
1783634741,10100,0.8435664475082171,
1783634861,10200,0.8470609227816264,
1783634981,10300,0.8504875392589755,
1783635101,10500,0.8457163726715814,
1783635221,10600,0.8490586975160634,
1783635341,10800,0.8444465268762024,
1783635461,10900,0.8477085099745234,
1783635581,11100,0.843245319826109,
1783635701,11200,0.8464306533975261,
1783635821,11300,0.8495596095945983,
1783635941,11500,0.845219465919163,
1783636061,11600,0.8482779448607872,
1783636181,11800,0.844069870144634,
1783636301,11900,0.8470609032206174,
1783636421,12100,0.8429772759469087,
1783636541,12200,0.8459037173771468,
1783636661,12300,0.8487825727075096,
1783636781,12500,0.84480207447052,
1783636901,12600,0.8476211262695373,
1783637021,12800,0.8437520705163479,
1783637141,12900,0.8465137019637943,
1783637261,13100,0.8427501551067557,
1783637381,13200,0.8454566164630832,
1783637501,13300,0.8481223768757699,
1783637621,13500,0.8444465145358333,
1783637741,13600,0.8470609021888059,
1783637861,13800,0.8434803308784098,
1783637981,13900,0.8460452412186766,
1783638101,14100,0.8425552558898926,
1783638221,14200,0.8450724960212976,
1783638341,14300,0.8475545266791658,
1783638461,14500,0.8441400034181002,
1783638581,14600,0.8465774183077355,
1783638701,14800,0.8432453100584649,
1783638821,14900,0.8456396553500387,
1783638941,15000,0.848002075068156,
1783639061,15200,0.8447389067003601,
1783639181,15300,0.8470608922546985,
1783639301,15500,0.843873027970714,
1783639421,15600,0.8461559161925927,
1783639541,15800,0.8430400347106064,
1783639661,15900,0.8452850842925738,
1783639781,16000,0.8475020692944527,
1783639901,16200,0.8444465072508212,
1783640021,16300,0.8466278333605433,
1783640141,16500,0.843638427994468,
1783640261,16600,0.845785205177514,
1783640381,16800,0.8428592084561075,
1783640501,16900,0.8449724856354076,
1783640621,17000,0.8470608993698568,
1783640741,17200,0.844188113836355,
1783640861,17300,0.8462448484911395,
1783640981,17500,0.843430636378697,
1783641101,17600,0.8454566161876375,
1783641221,17800,0.8426986916413468,
1783641341,17900,0.8446948064106137,
1783641461,18000,0.8466687409215503,
1783641581,18200,0.8439581112416236,
1783641701,18300,0.8459037095601442,
1783641821,18500,0.8432453048809154,
1783641941,18600,0.845163358449936,
1783642061,18800,0.8425552520472953,
1783642181,18900,0.8444465089475036,
1783642301,19000,0.8463178580058248,
1783642421,19200,0.8437520639101664,
1783642541,19300,0.8455979236543487,
1783642661,19500,0.8430789864491194,
1783642781,19600,0.8449000290705233,
1783642901,19800,0.8424263060092926,
1783643021,19900,0.8442231737429173,
