unix_time,step,cum_rate_s_per_step,flag
1783643702,400,0.3000035238265991,
1783643822,900,0.2666685962677002,
1783643942,1400,0.2571442650045667,
1783644062,1900,0.25263274757485643,
1783644182,2400,0.2500010230143865,
1783644302,2900,0.24827681582549524,
1783644422,3400,0.24705972412053276,
1783644542,3900,0.24615470225994404,
1783644662,4400,0.24545536474748092,
1783644782,4900,0.2448987535067967,
1783644902,5400,0.24444521828934,
1783645022,5900,0.24406855352854326,
1783645142,6400,0.24375074803829194,
1783645262,6900,0.24347900342250217,
1783645382,7400,0.24324397573599943,
1783645502,7900,0.24303870080392573,
1783645622,8400,0.24285786344891502,
1783645742,8900,0.24269734280832697,
1783645862,9400,0.24255389812144829,
1783645982,9900,0.24242494265238443,
1783646102,10400,0.24230838631208126,
1783646222,10900,0.24220252616689839,
1783646342,11400,0.24210595120463455,
1783646462,11900,0.24201749036292067,
1783646582,12400,0.24193616555583092,
1783646702,12900,0.24186114614324053,
1783646822,13400,0.24179172204501592,
1783646942,13900,0.24172729452736944,
1783647062,14400,0.24166734119256336,
1783647182,14900,0.2416114154278032,
1783647302,15400,0.24155911408461533,
1783647422,15900,0.24151010961652553,
1783647542,16400,0.24146408989662077,
1783647662,16900,0.24142079593161858,
1783647782,17300,0.2427752473726438,
1783647902,17900,0.24134145606163493,
1783648022,18300,0.24262362590904443,
1783648142,18900,0.2412705111755896,
1783648262,19300,0.24248771810778683,
1783648382,19800,0.2424249119590027,
1783648502,20300,0.24236520224604113,
1783648622,20800,0.2423083607164713,
1783648742,21300,0.24225418761302608,
1783648862,21800,0.2422024995033894,
1783648982,22300,0.24215312894684318,
1783649102,22800,0.24210592205064338,
1783649222,23300,0.24206074168242098,
1783649342,23800,0.24201746249399264,
1783649462,24300,0.2419759622719062,
1783649582,24800,0.24193613680139664,
1783649702,25300,0.2418978853941906,
1783649822,25800,0.2418611173112263,
1783649942,26300,0.24182574482471772,
1783650062,26800,0.24179169328355077,
1783650182,27300,0.2417588890515841,
1783650302,27800,0.24172726394461214,
1783650422,28300,0.241696756871766,
1783650542,28800,0.24166730961038008,
1783650662,29300,0.24163886986494879,
1783650782,29800,0.24161138128114226,
1783650902,30300,0.24158480106013835,
1783651022,30800,0.24155908422036604,
1783651142,31300,0.2415341878089661,
1783651262,31800,0.24151007473843653,
1783651382,32300,0.24148670849785348,
1783651502,32800,0.2414640546717295,
1783651622,33300,0.24144208071110126,
1783651742,33800,0.2414207577000003,
1783651862,34300,0.24140005525277586,
1783651982,34800,0.24137994799120674,
1783652102,35300,0.24136041025264404,
1783652222,35800,0.24134141821435043,
1783652342,36300,0.2413229501345926,
1783652462,36800,0.24130498400200967,
1783652582,37300,0.24128749964384227,
1783652702,37800,0.24127047674996513,
1783652822,38300,0.24125389899037214,
1783652942,38800,0.24123774906409157,
1783653062,39300,0.2412220097437463,
1783653182,39800,0.24120666630304038,
1783653302,40200,0.2417916824924412,
1783653422,40700,0.24176968265809942,
1783653542,41200,0.24174821406313515,
1783653662,41700,0.24172726102298397,
1783653782,42200,0.24170680326873092,
1783653902,42700,0.24168682371983763,
1783654022,43200,0.2416673078360381,
1783654142,43700,0.24164823784162578,
1783654262,44200,0.24162959993694702,
1783654382,44700,0.2416113791849789,
1783654502,45200,0.24159356232765503,
1783654622,45700,0.2415761346472692,
1783654742,46200,0.241559084148118,
1783654862,46700,0.2415423984292743,
1783654982,47200,0.24152606649924133,
1783655102,47700,0.24151007710762742,
1783655222,48200,0.24149441895643212,
1783655342,48700,0.241479082479614,
1783655462,49200,0.24146405924141892,
1783655582,49700,0.24144933672258312,
1783655702,50200,0.24143490727679187,
1783655822,50700,0.2414207628868976,
1783655942,51200,0.24140689527615905,
1783656062,51700,0.24139329556570294,
1783656182,52200,0.24137995645004215,
1783656302,52700,0.2413668696522939,
1783656422,53200,0.24135402987774154,
1783656542,53700,0.24134142877447318,
1783656662,54200,0.24132905966241422,
1783656782,54700,0.24131691710822542,
1783656902,55200,0.2413049956292346,
1783657022,55700,0.24129328646822507,
1783657142,56200,0.2412817865928297,
1783657262,56700,0.24127048987349925,
1783657382,57200,0.24125938972393116,
1783657502,57700,0.24124848377353397,
1783657622,58200,0.24123776426839666,
1783657742,58700,0.24122722580241995,
1783657862,59200,0.24121686717545665,
1783657982,59700,0.24120668192005637,
1783658102,60200,0.2411966654034548,
1783658222,60700,0.24118681531761585,
1783658342,61200,0.24117712433431662,
1783658462,61700,0.24116759093113038,
1783658582,62100,0.24154654970875492,
1783658702,62700,0.24114898069053176,
1783658822,63100,0.24152205138501198,
1783658942,63600,0.24151009209500918,
1783659062,64100,0.24149831831362245,
1783659182,64600,0.24148672602863136,
1783659302,65100,0.24147531392204413,
1783659422,65600,0.2414640747664905,
1783659542,66100,0.24145300541270337,
1783659662,66600,0.24144210170339178,
1783659782,67100,0.24143136108330215,
