unix_time,step,cum_rate_s_per_step,flag
1783660027,100,1.2000159573554994,
1783660147,200,1.2000093054771424,
1783660267,400,0.9000053489208222,
1783660387,500,0.9600048689842224,
1783660507,700,0.8571468663215637,
1783660627,800,0.9000038719177246,
1783660747,900,0.9333370990223355,
1783660867,1100,0.8727307042208585,
1783660987,1200,0.9000034246842067,
1783661107,1400,0.8571459877490998,
1783661227,1500,0.8800031479199727,
1783661347,1700,0.8470618203107049,
1783661467,1800,0.8666696631908417,
1783661587,1900,0.8842135584981818,
1783661707,2100,0.8571457376934233,
1783661827,2200,0.8727302304181186,
1783661947,2400,0.850002852678299,
1783662067,2500,0.8640028683662414,
1783662187,2700,0.8444472209612528,
1783662307,2800,0.8571456531115941,
1783662427,2900,0.8689683427481816,
1783662547,3100,0.8516156407325498,
1783662667,3200,0.8625027465820313,
1783662787,3400,0.8470615065097808,
1783662907,3500,0.857145551272801,
1783663027,3700,0.8432458985818398,
1783663147,3800,0.8526342575173629,
1783663267,3900,0.8615411554238736,
1783663387,4100,0.8487831242491559,
1783663507,4200,0.8571455009210678,
1783663627,4400,0.8454571382024071,
1783663747,4500,0.8533359529707167,
1783663867,4700,0.8425557686927471,
1783663987,4800,0.8500026044249535,
1783664107,4900,0.8571454707943663,
1783664227,5100,0.8470613970008551,
1783664347,5200,0.8538487488489884,
1783664467,5400,0.8444470009538863,
1783664587,5500,0.8509116687341169,
1783664707,5700,0.8421078092173526,
1783664827,5800,0.8482784248631576,
1783664947,5900,0.8542398600255029,
1783665067,6100,0.8459041785802998,
1783665187,6200,0.8516154599189758,
1783665307,6400,0.8437525303661824,
1783665427,6500,0.8492333062612093,
1783665547,6700,0.8417935569250762,
1783665667,6800,0.8470613681218203,
1783665787,6900,0.852176477148913,
1783665907,7100,0.8450729633049227,
1783666027,7200,0.8500025512112511,
1783666147,7400,0.8432457776005203,
1783666267,7500,0.848002542368571,
1783666387,7700,0.841560955357242,
1783666507,7800,0.8461563694782747,
1783666627,7900,0.8506354452688483,
1783666747,8100,0.8444469542562226,
1783666867,8200,0.8487830213802616,
1783666987,8400,0.8428596546252568,
1783667107,8500,0.847061344202827,
1783667227,8700,0.8413818210842966,
1783667347,8800,0.8454570644552057,
1783667467,8900,0.8494407311182344,
1783667587,9100,0.843958553481888,
1783667707,9200,0.8478286035682844,
1783667827,9400,0.8425556904204349,
1783667947,9500,0.8463182968340422,
1783668067,9700,0.8412396036964102,
1783668187,9800,0.844900459440387,
1783668307,9900,0.8484873559739855,
1783668427,10100,0.8435668448882528,
1783668547,10200,0.8470613174111236,
1783668667,10400,0.8423101709668452,
1783668787,10500,0.8457167721021743,
1783668907,10700,0.8411239634496029,
1783669027,10800,0.8444469244612588,
1783669147,10900,0.8477089101458908,
1783669267,11100,0.843245724944381,
1783669387,11200,0.8464310597521918,
1783669507,11400,0.8421077396367725,
1783669627,11500,0.8452198733868806,
1783669747,11700,0.8410281090451102,
1783669867,11800,0.8440702716172752,
1783669987,11900,0.8470613064485438,
1783670107,12100,0.842977678263483,
1783670227,12200,0.8459041186238898,
1783670347,12400,0.8419379525415359,
1783670467,12500,0.8448024746322632,
1783670587,12700,0.84094734526056,
1783670707,12800,0.8437524719908833,
1783670827,12900,0.8465141062958296,
1783670947,13100,0.8427505572151591,
1783671067,13200,0.8454570225874583,
1783671187,13400,0.8417935093481149,
1783671307,13500,0.8444469202359517,
1783671427,13700,0.8408783800758585,
1783671547,13800,0.8434807376585145,
1783671667,13900,0.8460456471134433,
1783671787,14100,0.8425556602883846,
1783671907,14200,0.8450728977062333,
1783672027,14400,0.8416691319644451,
1783672147,14500,0.8441404059344324,
1783672267,14700,0.8408187901081682,
1783672387,14800,0.8432457105050216,
1783672507,14900,0.8456400615096892,
1783672627,15100,0.8423865739241341,
1783672747,15200,0.8447393220349362,
1783672867,15400,0.8415609116987749,
1783672987,15500,0.8438734434035516,
1783673107,15700,0.8407668015607603,
1783673227,15800,0.8430404499965378,
1783673347,15900,0.8452855026347083,
1783673467,16100,0.8422384988743326,
1783673587,16200,0.8444469279124412,
1783673707,16400,0.8414658921520884,
1783673827,16500,0.84363884490909,
1783673947,16700,0.8407210328336248,
1783674067,16800,0.8428596129445802,
1783674187,16900,0.8449728882665465,
1783674307,17100,0.8421077286709122,
1783674427,17200,0.8441885172904924,
1783674547,17400,0.8413817705231151,
1783674667,17500,0.8434310362543379,
1783674787,17700,0.8406804276186194,
1783674907,17800,0.8426990963769763,
1783675027,17900,0.8446952075265639,
1783675147,18100,0.841991410690118,
1783675267,18200,0.8439585090338528,
1783675387,18400,0.8413068031746408,
1783675507,18500,0.843245703735867,
1783675627,18700,0.840644165207358,
1783675747,18800,0.8425556515379155,
1783675867,18900,0.8444469150033578,
1783675987,19100,0.8418872803043944,
1783676107,19200,0.843752468029658,
1783676227,19400,0.8412395753073938,
1783676347,19500,0.843079390342419,
1783676467,19700,0.8406116000528868,
1783676587,19800,0.8424267108633061,
1783676707,19900,0.8442235818340551,
