unix_time,step,cum_rate_s_per_step,flag
1783643679,400,0.3000026249885559,
1783643799,900,0.2666681480407715,
1783643919,1400,0.2571440211364201,
1783644039,1900,0.2526325979985689,
1783644159,2400,0.2500009454290072,
1783644279,2900,0.24827675128805227,
1783644399,3400,0.24705966914401334,
1783644519,3900,0.24615466655829013,
1783644639,4400,0.2454553464867852,
1783644759,4900,0.2448987541393358,
1783644879,5400,0.24444522473547195,
1783644999,5900,0.2440685660152112,
1783645119,6400,0.24375075582414865,
1783645239,6900,0.2434790049082991,
1783645359,7400,0.24324397660590508,
1783645479,7900,0.24303869657878635,
1783645599,8400,0.242857857914198,
1783645719,8900,0.24269733482532288,
1783645839,9400,0.24255388815352258,
1783645959,9900,0.242424933669543,
1783646079,10400,0.24230838250655395,
1783646199,10900,0.24220252282028898,
1783646319,11400,0.2421059509118398,
1783646439,12000,0.2400006892879804,
1783646559,12400,0.2419361767653496,
1783646679,13000,0.24000068482985865,
1783646799,13400,0.24179173398373732,
1783646919,14000,0.2400006879908698,
1783647039,14500,0.2400006894572028,
1783647159,15000,0.24000068793296814,
1783647279,15500,0.24000068950653075,
1783647399,16000,0.24000068750977516,
1783647519,16500,0.2400006890296936,
1783647639,17000,0.24000068675770478,
1783647759,17500,0.2400006865637643,
1783647879,18000,0.24000068420834011,
1783647999,18500,0.24000068325609775,
1783648119,19000,0.24000068515225462,
1783648239,19500,0.2400006837111253,
1783648359,20000,0.2400006810069084,
1783648479,20500,0.24000068247027515,
1783648599,21000,0.2400006814570654,
1783648719,21500,0.24000068071276642,
1783648839,22000,0.24000067885355517,
1783648959,22500,0.24000068116717868,
1783649079,23000,0.24000068011491196,
1783649199,23500,0.24000067759574728,
1783649319,24000,0.24000068097313246,
1783649439,24500,0.24000068025199733,
1783649559,25000,0.2400006778717041,
1783649679,25500,0.2400006757437014,
1783649799,26000,0.2400006757241029,
1783649919,26500,0.24000067748663562,
1783650039,27000,0.24000067822138468,
1783650159,27500,0.24000067845257847,
1783650279,28000,0.2400006805232593,
1783650399,28500,0.24000068033787242,
1783650519,29000,0.24000068014243553,
1783650639,29500,0.24000067912926107,
1783650759,30000,0.24000067852338156,
1783650879,30400,0.24079015588289812,
1783650999,31000,0.2400006791314771,
1783651119,31500,0.24000067725257268,
1783651239,32000,0.24000067683309317,
1783651359,32400,0.24074142061633827,
1783651479,32900,0.24073016360175645,
1783651599,33400,0.24071924190321367,
1783651719,33900,0.2407086436305426,
1783651839,34400,0.24069835478483245,
1783651959,35000,0.24000067862101965,
1783652079,35400,0.24067864847722026,
1783652199,36000,0.24000068037377464,
1783652319,36400,0.24066002246442733,
1783652439,37000,0.2400006811618805,
1783652559,37500,0.24000068192799887,
1783652679,38000,0.24000068251710188,
1783652799,38400,0.2406256840378046,
1783652919,38900,0.24061765067681556,
1783653039,39400,0.240609822236947,
1783653159,39900,0.2406021883852201,
1783653279,40400,0.24059474674191805,
1783653399,40900,0.24058748699925056,
1783653519,41400,0.24058040032064282,
1783653639,41900,0.2405734832019396,
1783653759,42400,0.24056672948149016,
1783653879,42900,0.2405601320844708,
1783653999,43400,0.2405536862232718,
1783654119,43900,0.24054738757279034,
1783654239,44400,0.24054123067104063,
1783654359,44900,0.24053521065510194,
1783654479,45400,0.24052932412613856,
1783654599,45900,0.24052356737111907,
1783654719,46400,0.24051793307579797,
1783654839,46900,0.24051241909262977,
1783654959,47400,0.24050702144828023,
1783655079,47900,0.24050173777379175,
1783655199,48400,0.2404965615568082,
1783655319,48900,0.24049149190477553,
1783655439,49400,0.24048652497862996,
1783655559,49900,0.24048165674916727,
1783655679,50300,0.2409549702943912,
1783655799,50800,0.24094557835830477,
1783655919,51300,0.2409363716759412,
1783656039,51800,0.2409273420245491,
1783656159,52300,0.2409184840897073,
1783656279,52800,0.240909794573531,
1783656399,53300,0.2409012662044833,
1783656519,53800,0.24089290087994147,
1783656639,54300,0.24088468580614797,
1783656759,54800,0.24087662062940807,
1783656879,55300,0.24086870205122135,
1783656999,55800,0.24086092449003652,
1783657119,56300,0.24085328492135816,
1783657239,56800,0.24084578091409845,
1783657359,57300,0.24083840730510664,
1783657479,57800,0.24083116214580602,
1783657599,58300,0.24082404035646757,
1783657719,58800,0.24081703938189006,
1783657839,59300,0.24081015710283893,
1783657959,59800,0.24080339117592395,
1783658079,60300,0.24079673674569202,
1783658199,60800,0.2407901912888414,
1783658319,61300,0.24078375239162228,
1783658439,61800,0.24077741736347236,
1783658559,62200,0.2411582761370484,
1783658679,62800,0.24076505032694265,
1783658799,63200,0.24113996068888072,
1783658919,63700,0.24113102052799387,
1783659039,64200,0.24112221807334283,
1783659159,64700,0.2411135514294714,
1783659279,65200,0.24110501834585624,
1783659399,65700,0.24109661465547583,
1783659519,66200,0.24108833841686883,
1783659639,66700,0.2410801864528227,
1783659759,67200,0.24107215520171893,
