unix_time,step,cum_rate_s_per_step,flag
1783627336,400,0.30000396728515627,
1783627456,900,0.26666876395543415,
1783627576,1400,0.2571443736553192,
1783627696,1900,0.25263284457357305,
1783627816,2400,0.2500011667609215,
1783627936,2900,0.24827690724668833,
1783628056,3400,0.2470597841459162,
1783628176,3900,0.24615475917473817,
1783628296,4400,0.24545541817491703,
1783628416,4900,0.24489880123916938,
1783628536,5400,0.24444526818063525,
1783628656,5900,0.24406859919176263,
1783628776,6400,0.24375077974051237,
1783628896,6900,0.2434790469252545,
1783629016,7400,0.24324401391519082,
1783629136,7900,0.24303874872907807,
1783629256,8400,0.2428579052289327,
1783629376,8900,0.24269738058025916,
1783629496,9400,0.24255393066304795,
1783629616,9900,0.24242497783718686,
1783629736,10400,0.2423084206535266,
1783629856,10900,0.24220255392407058,
1783629976,11400,0.24210597768164518,
1783630096,11900,0.24201751536681873,
1783630216,12400,0.2419361872057761,
1783630336,12900,0.24186116521672685,
1783630456,13400,0.24179173816495866,
1783630576,13900,0.24172731619087054,
1783630696,14400,0.24166735781563653,
1783630816,14900,0.2416114263726561,
1783630936,15400,0.24155912973664023,
1783631056,15900,0.2415101181935964,
1783631176,16400,0.2414640931676074,
1783631296,16900,0.2414207931947426,
1783631416,17400,0.24137998135610558,
1783631536,17900,0.24134144856277126,
1783631656,18300,0.24262361663286802,
1783631776,18900,0.24127050134870742,
1783631896,19300,0.2424877069404088,
1783632016,19900,0.24120668581382712,
1783632136,20300,0.24236518917412594,
1783632256,20900,0.2411489769830658,
1783632376,21300,0.24225417378922584,
1783632496,21800,0.24220248550450035,
1783632616,22300,0.24215311682277732,
1783632736,22800,0.24210591117540994,
1783632856,23300,0.24206073155218952,
1783632976,23800,0.24201745139450587,
1783633096,24300,0.2419759505864524,
1783633216,24800,0.24193612414983012,
1783633336,25300,0.24189787296438406,
1783633456,25800,0.2418611064530158,
1783633576,26300,0.2418257342998519,
1783633696,26800,0.24179168347102492,
1783633816,27300,0.24175888003010454,
1783633936,27800,0.24172725617456778,
1783634056,28300,0.2416967509492126,
1783634176,28800,0.24166730573607817,
1783634296,29300,0.24163886276121432,
1783634416,29800,0.24161137540068403,
1783634536,30300,0.2415847972045244,
1783634656,30800,0.24155908079890462,
1783634776,31300,0.24153418461735637,
1783634896,31800,0.24151007158201446,
1783635016,32300,0.24148670623915114,
1783635136,32800,0.24146405101549334,
1783635256,33300,0.24144207769686038,
1783635376,33800,0.2414207551747384,
1783635496,34300,0.24140005322309,
1783635616,34800,0.24137994705260485,
1783635736,35300,0.2413604097663512,
1783635856,35800,0.24134141849405938,
1783635976,36300,0.24132295043015284,
1783636096,36800,0.2413049828423106,
1783636216,37300,0.24128749752172515,
1783636336,37800,0.24127047575970806,
1783636456,38300,0.24125389790721724,
1783636576,38800,0.24123774808092216,
1783636696,39300,0.241222008730619,
1783636816,39800,0.24120666441605917,
1783636936,40300,0.24119170432055262,
1783637056,40800,0.24117710811834708,
1783637176,41300,0.24116286566413345,
1783637296,41800,0.24114896369893016,
1783637416,42300,0.24113539057702318,
1783637536,42800,0.241122134533998,
1783637656,43300,0.24110918330815867,
1783637776,43800,0.241096528322185,
1783637896,44300,0.24108415953999987,
1783638016,44800,0.24107206891157798,
1783638136,45300,0.24106024283183858,
1783638256,45800,0.24104867410451564,
1783638376,46300,0.24103735687408281,
1783638496,46800,0.2410262803389476,
1783638616,47300,0.2410154388621292,
1783638736,47800,0.2410048246932329,
1783638856,48300,0.24099443030900344,
1783638976,48800,0.2409842494374416,
1783639096,49200,0.2414640589942777,
1783639216,49800,0.24096450047799384,
1783639336,50200,0.2414349105206144,
1783639456,50700,0.24142076650314784,
1783639576,51200,0.24140689816791563,
1783639696,51700,0.24139329923651898,
1783639816,52200,0.24137996278503387,
1783639936,52700,0.24136687714868071,
1783640056,53200,0.24135403714681927,
1783640176,53700,0.2413414360824244,
1783640296,54200,0.24132906799826676,
1783640416,54700,0.24131692519789422,
1783640536,55200,0.24130500198706337,
1783640656,55700,0.24129329386048515,
1783640776,56200,0.2412817940423497,
1783640896,56700,0.24127049705128611,
1783641016,57200,0.24125939866045973,
1783641136,57700,0.24124849081452632,
1783641256,58200,0.24123777244918534,
1783641376,58700,0.24122723522543704,
1783641496,59200,0.24121687578993875,
1783641616,59700,0.2412066910853937,
1783641736,60200,0.2411966740926635,
1783641856,60700,0.24118682269405886,
1783641976,61200,0.2411771322114795,
1783642096,61700,0.24116759928544104,
1783642216,62200,0.2411582192424026,
1783642336,62700,0.24114899054288483,
1783642456,63200,0.24113990558476386,
1783642576,63700,0.24113096329630637,
1783642696,64200,0.24112216050751112,
1783642816,64700,0.24111349340200056,
1783642936,65200,0.24110495907397358,
1783643056,65700,0.2410965551197801,
1783643176,66200,0.24108827789744583,
1783643296,66700,0.24108012516816696,
1783643416,67200,0.2410720928439072,
